id_transaccion,id_pedido,id_cliente,fecha,hora,sucursal,producto,categoria,precio_unitario,unidades,medio_pago,clima,promocion_activa,promocion_tipo,calificacion_satisfaccion
6579,2859,968,2026-04-21,6,Cartago,Cappuccino,bebida_caliente,1546,1,sinpe_movil,soleado,1,combo_postre,
6580,2859,968,2026-04-21,6,Cartago,Brownie,postre,1800,4,tarjeta,soleado,1,combo_postre,
6581,6386,2170,2026-04-21,6,Cartago,Te helado,bebida_fria,1325,2,sinpe_movil,soleado,1,combo_postre,4.0
6582,1420,502,2026-04-21,6,San Pedro,Te helado,bebida_fria,1394,1,efectivo,lluvioso,0,,
6583,1420,502,2026-04-21,6,San Pedro,Galleta,postre,903,3,efectivo,lluvioso,0,,
6584,1420,502,2026-04-21,6,San Pedro,Cafe americano,bebida_caliente,1181,1,tarjeta,lluvioso,0,,
6585,4087,1407,2026-04-21,6,San Pedro,Chocolate caliente,bebida_caliente,1597,1,tarjeta,lluvioso,0,,
6586,2075,711,2026-04-21,7,Cartago,Cappuccino,bebida_caliente,1487,4,sinpe_movil,soleado,1,combo_postre,
6587,7299,2472,2026-04-21,7,Cartago,Te helado,bebida_fria,1326,1,tarjeta,soleado,1,combo_postre,
6588,7299,2472,2026-04-21,7,Cartago,Frappe,bebida_fria,1844,1,tarjeta,soleado,1,combo_postre,
6589,7335,2485,2026-04-21,7,Cartago,Cappuccino,bebida_caliente,1535,2,sinpe_movil,soleado,1,combo_postre,
6590,7335,2485,2026-04-21,7,Cartago,Cappuccino,bebida_caliente,1542,2,efectivo,soleado,1,combo_postre,
6591,7335,2485,2026-04-21,7,Cartago,Galleta,postre,856,1,sinpe_movil,soleado,1,combo_postre,
6592,689,264,2026-04-21,7,Heredia,Latte,bebida_caliente,1606,1,sinpe_movil,lluvioso,0,,
6593,689,264,2026-04-21,7,Heredia,Tostada de aguacate,snack,2148,1,efectivo,lluvioso,0,,
6594,4862,1666,2026-04-21,7,Heredia,Cafe americano,bebida_caliente,1122,3,tarjeta,lluvioso,0,,
6595,4862,1666,2026-04-21,7,Heredia,Cappuccino,bebida_caliente,1491,2,efectivo,lluvioso,0,,
6596,4862,1666,2026-04-21,7,Heredia,Latte,bebida_caliente,1612,3,sinpe_movil,lluvioso,0,,
6597,5868,2000,2026-04-21,7,Heredia,Cafe americano,bebida_caliente,1117,1,efectivo,lluvioso,0,,
6598,5868,2000,2026-04-21,7,Heredia,Limonada,bebida_fria,1287,1,tarjeta,lluvioso,0,,
6599,1297,469,2026-04-21,7,San Pedro,Te helado,bebida_fria,1416,2,tarjeta,lluvioso,0,,
6600,4191,1446,2026-04-21,7,San Pedro,Latte,bebida_caliente,1652,1,efectivo,lluvioso,0,,
6601,5193,1776,2026-04-21,7,San Pedro,Frappe,bebida_fria,1898,1,tarjeta,lluvioso,0,,5.0
6602,5223,1786,2026-04-21,7,San Pedro,Cafe americano,bebida_caliente,1221,1,tarjeta,lluvioso,0,,
6603,5223,1786,2026-04-21,7,San Pedro,Brownie,postre,1726,1,tarjeta,lluvioso,0,,
6604,6069,2071,2026-04-21,7,San Pedro,Limonada,bebida_fria,1277,1,tarjeta,lluvioso,0,,5.0
6605,6069,2071,2026-04-21,7,San Pedro,Croissant,postre,1542,1,tarjeta,lluvioso,0,,5.0
6606,6983,2369,2026-04-21,7,San Pedro,Cappuccino,bebida_caliente,1579,2,efectivo,lluvioso,0,,
6607,6983,2369,2026-04-21,7,San Pedro,Frappe,bebida_fria,1826,1,sinpe_movil,lluvioso,0,,
6608,7411,2499,2026-04-21,7,San Pedro,Te helado,bebida_fria,1465,1,sinpe_movil,lluvioso,0,,
6609,2251,770,2026-04-21,8,Cartago,Limonada,bebida_fria,1223,3,tarjeta,soleado,1,combo_postre,
6610,7454,2515,2026-04-21,8,Cartago,Latte,bebida_caliente,1613,2,tarjeta,soleado,1,combo_postre,3.0
6611,7454,2515,2026-04-21,8,Cartago,Sandwich,snack,2359,1,efectivo,soleado,1,combo_postre,3.0
6612,221,80,2026-04-21,8,Heredia,Limonada,bebida_fria,1297,1,efectivo,lluvioso,0,,4.0
6613,221,80,2026-04-21,8,Heredia,Croissant,postre,1464,1,sinpe_movil,lluvioso,0,,4.0
6614,586,226,2026-04-21,8,Heredia,Cappuccino,bebida_caliente,1592,1,efectivo,lluvioso,0,,
6615,586,226,2026-04-21,8,Heredia,Croissant,postre,1525,1,efectivo,lluvioso,0,,
6616,1261,453,2026-04-21,8,Heredia,Limonada,bebida_fria,1280,1,sinpe_movil,lluvioso,0,,4.0
6617,1261,453,2026-04-21,8,Heredia,Frappe,bebida_fria,1794,1,tarjeta,lluvioso,0,,4.0
6618,4061,1402,2026-04-21,8,Heredia,Cafe americano,bebida_caliente,1147,1,tarjeta,lluvioso,0,,4.0
6619,4061,1402,2026-04-21,8,Heredia,Latte,bebida_caliente,1620,1,sinpe_movil,lluvioso,0,,4.0
6620,4664,1583,2026-04-21,8,Heredia,Cafe americano,bebida_caliente,1117,3,efectivo,lluvioso,0,,
6621,2343,796,2026-04-21,8,San Pedro,Cafe americano,bebida_caliente,1192,1,sinpe_movil,lluvioso,0,,
6622,2561,869,2026-04-21,8,San Pedro,Te helado,bebida_fria,1368,1,efectivo,lluvioso,0,,5.0
6623,4925,1691,2026-04-21,8,San Pedro,Limonada,bebida_fria,1256,1,sinpe_movil,lluvioso,0,,4.0
6624,3764,1298,2026-04-21,9,Escazu,Cafe americano,bebida_caliente,1301,1,sinpe_movil,soleado,0,,
6625,5998,2046,2026-04-21,9,Escazu,Chocolate caliente,bebida_caliente,1781,3,tarjeta,soleado,0,,5.0
6626,5998,2046,2026-04-21,9,Escazu,Cappuccino,bebida_caliente,1780,1,efectivo,soleado,0,,5.0
6627,5998,2046,2026-04-21,9,Escazu,Limonada,bebida_fria,1438,1,sinpe_movil,soleado,0,,5.0
6628,4879,1674,2026-04-21,9,Heredia,Te helado,bebida_fria,1345,1,efectivo,lluvioso,0,,
6629,5752,1961,2026-04-21,9,Heredia,Cafe americano,bebida_caliente,1171,1,sinpe_movil,lluvioso,0,,
6630,7584,2558,2026-04-21,9,Heredia,Cafe americano,bebida_caliente,1154,1,sinpe_movil,lluvioso,0,,
6631,7584,2558,2026-04-21,9,Heredia,Sandwich,snack,2584,3,tarjeta,lluvioso,0,,
6632,4294,1478,2026-04-21,9,San Pedro,Te helado,bebida_fria,1461,2,sinpe_movil,lluvioso,0,,2.0
6633,4411,1506,2026-04-21,9,San Pedro,Te helado,bebida_fria,1338,1,tarjeta,lluvioso,0,,
6634,7620,2568,2026-04-21,9,San Pedro,Chocolate caliente,bebida_caliente,1672,1,efectivo,lluvioso,0,,
6635,5496,1884,2026-04-21,10,Cartago,Limonada,bebida_fria,1225,1,tarjeta,soleado,1,combo_postre,
6636,465,170,2026-04-21,10,Escazu,Limonada,bebida_fria,1434,1,tarjeta,soleado,0,,5.0
6637,465,170,2026-04-21,10,Escazu,Chocolate caliente,bebida_caliente,1929,1,tarjeta,soleado,0,,5.0
6638,2194,750,2026-04-21,10,San Pedro,Chocolate caliente,bebida_caliente,1591,3,tarjeta,lluvioso,0,,
6639,3340,1152,2026-04-21,11,Cartago,Cafe americano,bebida_caliente,1177,1,efectivo,soleado,1,combo_postre,
6640,3340,1152,2026-04-21,11,Cartago,Frappe,bebida_fria,1822,1,efectivo,soleado,1,combo_postre,
6641,3340,1152,2026-04-21,11,Cartago,Te helado,bebida_fria,1335,1,efectivo,soleado,1,combo_postre,
6642,4032,1394,2026-04-21,11,Cartago,Te helado,bebida_fria,1281,2,sinpe_movil,soleado,1,combo_postre,
6643,2597,881,2026-04-21,11,Heredia,Cafe americano,bebida_caliente,1160,1,sinpe_movil,lluvioso,0,,
6644,78,31,2026-04-21,12,Cartago,Te helado,bebida_fria,1367,2,efectivo,soleado,1,combo_postre,3.0
6645,78,31,2026-04-21,12,Cartago,Chocolate caliente,bebida_caliente,1577,1,tarjeta,soleado,1,combo_postre,3.0
6646,2165,739,2026-04-21,12,Cartago,Te helado,bebida_fria,1385,1,sinpe_movil,soleado,1,combo_postre,
6647,2165,739,2026-04-21,12,Cartago,Croissant,postre,1484,1,efectivo,soleado,1,combo_postre,
6648,1659,587,2026-04-21,12,Escazu,Limonada,bebida_fria,1440,1,efectivo,soleado,0,,
6649,3614,1237,2026-04-21,12,Escazu,Limonada,bebida_fria,1544,1,efectivo,soleado,0,,
6650,3614,1237,2026-04-21,12,Escazu,Croissant,postre,1622,1,sinpe_movil,soleado,0,,
6651,3614,1237,2026-04-21,12,Escazu,Galleta,postre,1038,1,sinpe_movil,soleado,0,,
6652,2805,947,2026-04-21,12,Heredia,Frappe,bebida_fria,1842,1,efectivo,lluvioso,0,,3.0
6653,2805,947,2026-04-21,12,Heredia,Limonada,bebida_fria,1266,1,tarjeta,lluvioso,0,,3.0
6654,1109,410,2026-04-21,12,San Pedro,Chocolate caliente,bebida_caliente,1588,1,efectivo,lluvioso,0,,
6655,4246,1466,2026-04-21,12,San Pedro,Cappuccino,bebida_caliente,1644,2,tarjeta,lluvioso,0,,5.0
6656,4246,1466,2026-04-21,12,San Pedro,Croissant,postre,1485,1,efectivo,lluvioso,0,,5.0
6657,4246,1466,2026-04-21,12,San Pedro,Frappe,bebida_fria,1926,1,sinpe_movil,lluvioso,0,,5.0
6658,5812,1986,2026-04-21,12,San Pedro,Cafe americano,bebida_caliente,1198,1,tarjeta,lluvioso,0,,4.0
6659,6794,2303,2026-04-21,12,San Pedro,Cafe americano,bebida_caliente,1176,2,tarjeta,lluvioso,0,,
6660,6794,2303,2026-04-21,12,San Pedro,Brownie,postre,1821,1,sinpe_movil,lluvioso,0,,
6661,6794,2303,2026-04-21,12,San Pedro,Cheesecake,postre,2256,1,sinpe_movil,lluvioso,0,,
6662,2019,690,2026-04-21,13,Cartago,Frappe,bebida_fria,1848,1,efectivo,soleado,1,combo_postre,5.0
6663,1144,419,2026-04-21,13,Escazu,Te helado,bebida_fria,1565,2,sinpe_movil,soleado,0,,
6664,1144,419,2026-04-21,13,Escazu,Tostada de aguacate,snack,2187,3,tarjeta,soleado,0,,
6665,4344,1494,2026-04-21,13,Escazu,Te helado,bebida_fria,1555,1,tarjeta,soleado,0,,3.0
6666,4344,1494,2026-04-21,13,Escazu,Chocolate caliente,bebida_caliente,1769,1,efectivo,soleado,0,,3.0
6667,1717,604,2026-04-21,13,San Pedro,Chocolate caliente,bebida_caliente,1611,1,tarjeta,lluvioso,0,,4.0
6668,4252,1467,2026-04-21,14,Cartago,Cappuccino,bebida_caliente,1460,2,sinpe_movil,soleado,1,combo_postre,
6669,5540,1901,2026-04-21,14,Cartago,Cappuccino,bebida_caliente,1538,4,efectivo,soleado,1,combo_postre,
6670,1489,527,2026-04-21,14,Escazu,Latte,bebida_caliente,1822,1,efectivo,soleado,0,,
6671,4229,1459,2026-04-21,14,Heredia,Cafe americano,bebida_caliente,1149,1,sinpe_movil,lluvioso,0,,
6672,4229,1459,2026-04-21,14,Heredia,Sandwich,snack,2339,1,efectivo,lluvioso,0,,
6673,4229,1459,2026-04-21,14,Heredia,Tostada de aguacate,snack,2103,1,sinpe_movil,lluvioso,0,,
6674,4496,1525,2026-04-21,14,San Pedro,Te helado,bebida_fria,1367,1,tarjeta,lluvioso,0,,
6675,4496,1525,2026-04-21,14,San Pedro,Tostada de aguacate,snack,2102,1,tarjeta,lluvioso,0,,
6676,6511,2204,2026-04-21,14,San Pedro,Latte,bebida_caliente,1697,1,sinpe_movil,lluvioso,0,,
6677,5334,1827,2026-04-21,15,Cartago,Cafe americano,bebida_caliente,1159,1,sinpe_movil,soleado,1,combo_postre,
6678,6721,2272,2026-04-21,15,Cartago,Latte,bebida_caliente,1589,1,tarjeta,soleado,1,combo_postre,4.0
6679,6721,2272,2026-04-21,15,Cartago,Sandwich,snack,2398,2,efectivo,soleado,1,combo_postre,4.0
6680,4885,1676,2026-04-21,15,Heredia,Chocolate caliente,bebida_caliente,1625,1,sinpe_movil,lluvioso,0,,
6681,7552,2541,2026-04-21,15,Heredia,Te helado,bebida_fria,1371,1,sinpe_movil,lluvioso,0,,
6682,918,343,2026-04-21,16,Escazu,Chocolate caliente,bebida_caliente,1759,1,sinpe_movil,soleado,0,,
6683,918,343,2026-04-21,16,Escazu,Sandwich,snack,2760,1,sinpe_movil,soleado,0,,
6684,1269,455,2026-04-21,16,Escazu,Limonada,bebida_fria,1482,1,sinpe_movil,soleado,0,,
6685,5164,1763,2026-04-21,16,Escazu,Te helado,bebida_fria,1441,1,efectivo,soleado,0,,
6686,5164,1763,2026-04-21,16,Escazu,Tostada de aguacate,snack,2335,1,efectivo,soleado,0,,
6687,3805,1318,2026-04-21,16,San Pedro,Chocolate caliente,bebida_caliente,1670,1,efectivo,lluvioso,0,,
6688,3805,1318,2026-04-21,16,San Pedro,Latte,bebida_caliente,1673,2,tarjeta,lluvioso,0,,
6689,4768,1623,2026-04-21,16,San Pedro,Frappe,bebida_fria,1933,1,tarjeta,lluvioso,0,,
6690,5971,2039,2026-04-21,16,San Pedro,Te helado,bebida_fria,1414,2,efectivo,lluvioso,0,,
6691,6062,2069,2026-04-21,17,Cartago,Te helado,bebida_fria,1379,1,tarjeta,soleado,1,combo_postre,4.0
6692,6062,2069,2026-04-21,17,Cartago,Latte,bebida_caliente,1670,2,tarjeta,soleado,1,combo_postre,4.0
6693,6062,2069,2026-04-21,17,Cartago,Brownie,postre,1739,2,tarjeta,soleado,1,combo_postre,4.0
6694,7094,2408,2026-04-21,17,Cartago,Chocolate caliente,bebida_caliente,1640,2,efectivo,soleado,1,combo_postre,
6695,7231,2453,2026-04-21,17,Cartago,Frappe,bebida_fria,1840,1,sinpe_movil,soleado,1,combo_postre,
6696,716,273,2026-04-21,17,Escazu,Latte,bebida_caliente,1893,1,efectivo,soleado,0,,4.0
6697,5398,1852,2026-04-21,17,Escazu,Te helado,bebida_fria,1632,1,efectivo,soleado,0,,
6698,6545,2212,2026-04-21,17,Escazu,Te helado,bebida_fria,1551,1,efectivo,soleado,0,,
6699,6545,2212,2026-04-21,17,Escazu,Sandwich,snack,2755,1,efectivo,soleado,0,,
6700,5805,1982,2026-04-21,17,Heredia,Te helado,bebida_fria,1350,1,tarjeta,lluvioso,0,,
6701,5805,1982,2026-04-21,17,Heredia,Frappe,bebida_fria,1862,1,sinpe_movil,lluvioso,0,,
6702,5805,1982,2026-04-21,17,Heredia,Galleta,postre,878,1,tarjeta,lluvioso,0,,
6703,6812,2306,2026-04-21,17,Heredia,Chocolate caliente,bebida_caliente,1509,1,sinpe_movil,lluvioso,0,,
6704,6812,2306,2026-04-21,17,Heredia,Cafe americano,bebida_caliente,1122,1,tarjeta,lluvioso,0,,
6705,6812,2306,2026-04-21,17,Heredia,Cheesecake,postre,2080,2,tarjeta,lluvioso,0,,
6706,5738,1958,2026-04-21,17,San Pedro,Frappe,bebida_fria,1864,1,efectivo,lluvioso,0,,
6707,5738,1958,2026-04-21,17,San Pedro,Cheesecake,postre,2192,3,sinpe_movil,lluvioso,0,,
6708,3844,1325,2026-04-21,18,Cartago,Frappe,bebida_fria,1740,1,sinpe_movil,soleado,1,combo_postre,
6709,3844,1325,2026-04-21,18,Cartago,Latte,bebida_caliente,1649,2,tarjeta,soleado,1,combo_postre,
6710,5833,1990,2026-04-21,18,Cartago,Te helado,bebida_fria,1409,2,efectivo,soleado,1,combo_postre,
6711,3263,1125,2026-04-21,18,Escazu,Limonada,bebida_fria,1416,1,tarjeta,soleado,0,,
6712,4312,1485,2026-04-21,18,Escazu,Limonada,bebida_fria,1475,3,efectivo,soleado,0,,
6713,4312,1485,2026-04-21,18,Escazu,Croissant,postre,1713,2,efectivo,soleado,0,,
6714,6787,2299,2026-04-21,18,Escazu,Limonada,bebida_fria,1421,1,tarjeta,soleado,0,,
6715,6787,2299,2026-04-21,18,Escazu,Brownie,postre,2008,1,efectivo,soleado,0,,
6716,7679,2584,2026-04-21,18,Escazu,Limonada,bebida_fria,1415,1,efectivo,soleado,0,,
6717,6049,2063,2026-04-21,18,Heredia,Cappuccino,bebida_caliente,1517,1,sinpe_movil,lluvioso,0,,4.0
6718,1521,538,2026-04-21,18,San Pedro,Cafe americano,bebida_caliente,1193,2,sinpe_movil,lluvioso,0,,2.0
6719,1521,538,2026-04-21,18,San Pedro,Chocolate caliente,bebida_caliente,1739,2,efectivo,lluvioso,0,,2.0
6720,1521,538,2026-04-21,18,San Pedro,Brownie,postre,1764,1,tarjeta,lluvioso,0,,2.0
6721,4008,1386,2026-04-21,18,San Pedro,Cafe americano,bebida_caliente,1250,1,sinpe_movil,lluvioso,0,,
6722,3199,1100,2026-04-21,19,Cartago,Cappuccino,bebida_caliente,1596,1,sinpe_movil,soleado,1,combo_postre,4.0
6723,5099,1748,2026-04-21,19,Escazu,Te helado,bebida_fria,1465,1,tarjeta,soleado,0,,5.0
6724,7096,2409,2026-04-21,19,Escazu,Te helado,bebida_fria,1497,1,efectivo,soleado,0,,
6725,7096,2409,2026-04-21,19,Escazu,Limonada,bebida_fria,1418,1,tarjeta,soleado,0,,
6726,7096,2409,2026-04-21,19,Escazu,Brownie,postre,1966,1,sinpe_movil,soleado,0,,
6727,1265,454,2026-04-21,19,San Pedro,Frappe,bebida_fria,1808,1,tarjeta,lluvioso,0,,5.0
6728,4802,1636,2026-04-21,19,San Pedro,Chocolate caliente,bebida_caliente,1619,1,tarjeta,lluvioso,0,,
6729,5051,1737,2026-04-22,6,Cartago,Cafe americano,bebida_caliente,1135,2,tarjeta,soleado,0,,
6730,3691,1279,2026-04-22,6,Escazu,Te helado,bebida_fria,1615,1,tarjeta,soleado,0,,5.0
6731,5822,1987,2026-04-22,6,Escazu,Chocolate caliente,bebida_caliente,1788,1,tarjeta,soleado,0,,5.0
6732,5822,1987,2026-04-22,6,Escazu,Sandwich,snack,2804,1,tarjeta,soleado,0,,5.0
6733,587,226,2026-04-22,6,Heredia,Cafe americano,bebida_caliente,1204,1,tarjeta,nublado,1,descuento_10,
6734,3516,1209,2026-04-22,6,Heredia,Latte,bebida_caliente,1672,1,tarjeta,nublado,1,descuento_10,4.0
6735,3516,1209,2026-04-22,6,Heredia,Croissant,postre,1398,1,efectivo,nublado,1,descuento_10,4.0
6736,3648,1260,2026-04-22,6,Heredia,Limonada,bebida_fria,1266,1,sinpe_movil,nublado,1,descuento_10,
6737,2775,942,2026-04-22,7,Escazu,Frappe,bebida_fria,2154,1,sinpe_movil,soleado,0,,
6738,5220,1784,2026-04-22,7,Escazu,Limonada,bebida_fria,1407,1,sinpe_movil,soleado,0,,
6739,5471,1874,2026-04-22,7,Heredia,Frappe,bebida_fria,1832,1,tarjeta,nublado,1,descuento_10,
6740,5471,1874,2026-04-22,7,Heredia,Croissant,postre,1456,2,efectivo,nublado,1,descuento_10,
6741,5471,1874,2026-04-22,7,Heredia,Croissant,postre,1494,2,efectivo,nublado,1,descuento_10,
6742,6522,2206,2026-04-22,7,Heredia,Cappuccino,bebida_caliente,1582,1,tarjeta,nublado,1,descuento_10,4.0
6743,6522,2206,2026-04-22,7,Heredia,Galleta,postre,855,3,tarjeta,nublado,1,descuento_10,4.0
6744,4412,1506,2026-04-22,7,San Pedro,Limonada,bebida_fria,1280,1,tarjeta,soleado,1,descuento_10,
6745,4412,1506,2026-04-22,7,San Pedro,Limonada,bebida_fria,1326,2,tarjeta,soleado,1,descuento_10,
6746,690,264,2026-04-22,8,Cartago,Cafe americano,bebida_caliente,1198,1,tarjeta,soleado,0,,
6747,2178,745,2026-04-22,8,Cartago,Te helado,bebida_fria,1254,1,sinpe_movil,soleado,0,,
6748,4345,1494,2026-04-22,8,Escazu,Frappe,bebida_fria,2049,1,efectivo,soleado,0,,2.0
6749,1807,634,2026-04-22,8,Heredia,Cafe americano,bebida_caliente,1205,1,tarjeta,nublado,1,descuento_10,
6750,5300,1814,2026-04-22,8,Heredia,Limonada,bebida_fria,1270,1,tarjeta,nublado,1,descuento_10,
6751,5300,1814,2026-04-22,8,Heredia,Cheesecake,postre,2196,2,tarjeta,nublado,1,descuento_10,
6752,3022,1025,2026-04-22,8,San Pedro,Te helado,bebida_fria,1433,2,sinpe_movil,soleado,1,descuento_10,
6753,4674,1590,2026-04-22,9,Cartago,Te helado,bebida_fria,1233,1,sinpe_movil,soleado,0,,
6754,4674,1590,2026-04-22,9,Cartago,Sandwich,snack,2422,1,sinpe_movil,soleado,0,,
6755,4674,1590,2026-04-22,9,Cartago,Tostada de aguacate,snack,1970,2,tarjeta,soleado,0,,
6756,2070,709,2026-04-22,9,Escazu,Cafe americano,bebida_caliente,1321,3,sinpe_movil,soleado,0,,2.0
6757,3277,1131,2026-04-22,9,Escazu,Cafe americano,bebida_caliente,1298,1,sinpe_movil,soleado,0,,3.0
6758,3466,1191,2026-04-22,9,Escazu,Latte,bebida_caliente,1874,1,sinpe_movil,soleado,0,,
6759,915,341,2026-04-22,9,Heredia,Cafe americano,bebida_caliente,1179,4,tarjeta,nublado,1,descuento_10,
6760,6548,2214,2026-04-22,9,Heredia,Te helado,bebida_fria,1357,1,sinpe_movil,nublado,1,descuento_10,
6761,2109,719,2026-04-22,9,San Pedro,Te helado,bebida_fria,1409,1,sinpe_movil,soleado,1,descuento_10,
6762,2535,861,2026-04-22,9,San Pedro,Frappe,bebida_fria,1904,3,tarjeta,soleado,1,descuento_10,
6763,2535,861,2026-04-22,9,San Pedro,Brownie,postre,1781,1,sinpe_movil,soleado,1,descuento_10,
6764,3816,1320,2026-04-22,9,San Pedro,Te helado,bebida_fria,1364,3,tarjeta,soleado,1,descuento_10,
6765,3816,1320,2026-04-22,9,San Pedro,Cheesecake,postre,2228,2,efectivo,soleado,1,descuento_10,
6766,5410,1855,2026-04-22,9,San Pedro,Chocolate caliente,bebida_caliente,1631,2,tarjeta,soleado,1,descuento_10,5.0
6767,6240,2128,2026-04-22,9,San Pedro,Te helado,bebida_fria,1403,1,tarjeta,soleado,1,descuento_10,
6768,6240,2128,2026-04-22,9,San Pedro,Sandwich,snack,2382,1,efectivo,soleado,1,descuento_10,
6769,6851,2320,2026-04-22,9,San Pedro,Frappe,bebida_fria,1893,1,tarjeta,soleado,1,descuento_10,
6770,6851,2320,2026-04-22,9,San Pedro,Chocolate caliente,bebida_caliente,1695,1,efectivo,soleado,1,descuento_10,
6771,3830,1322,2026-04-22,10,Escazu,Te helado,bebida_fria,1603,1,sinpe_movil,soleado,0,,
6772,3830,1322,2026-04-22,10,Escazu,Frappe,bebida_fria,2132,1,tarjeta,soleado,0,,
6773,3830,1322,2026-04-22,10,Escazu,Brownie,postre,2014,1,tarjeta,soleado,0,,
6774,5154,1761,2026-04-22,10,Heredia,Limonada,bebida_fria,1289,2,efectivo,nublado,1,descuento_10,
6775,2646,896,2026-04-22,10,San Pedro,Limonada,bebida_fria,1248,1,tarjeta,soleado,1,descuento_10,5.0
6776,7097,2410,2026-04-22,11,Escazu,Limonada,bebida_fria,1360,1,sinpe_movil,soleado,0,,
6777,5308,1816,2026-04-22,11,San Pedro,Chocolate caliente,bebida_caliente,1672,2,tarjeta,soleado,1,descuento_10,
6778,5308,1816,2026-04-22,11,San Pedro,Frappe,bebida_fria,1966,1,sinpe_movil,soleado,1,descuento_10,
6779,5308,1816,2026-04-22,11,San Pedro,Cheesecake,postre,2198,1,tarjeta,soleado,1,descuento_10,
6780,5622,1922,2026-04-22,11,San Pedro,Te helado,bebida_fria,1377,1,tarjeta,soleado,1,descuento_10,
6781,5622,1922,2026-04-22,11,San Pedro,Galleta,postre,915,2,efectivo,soleado,1,descuento_10,
6782,146,50,2026-04-22,12,Cartago,Cappuccino,bebida_caliente,1472,1,tarjeta,soleado,0,,
6783,377,138,2026-04-22,12,Cartago,Frappe,bebida_fria,1655,1,efectivo,soleado,0,,
6784,1058,396,2026-04-22,12,Cartago,Cappuccino,bebida_caliente,1540,1,tarjeta,soleado,0,,
6785,1058,396,2026-04-22,12,Cartago,Galleta,postre,865,1,sinpe_movil,soleado,0,,
6786,352,127,2026-04-22,12,Escazu,Cappuccino,bebida_caliente,1644,1,efectivo,soleado,0,,
6787,2753,936,2026-04-22,12,Escazu,Frappe,bebida_fria,2101,1,efectivo,soleado,0,,
6788,6675,2258,2026-04-22,13,Cartago,Chocolate caliente,bebida_caliente,1633,1,tarjeta,soleado,0,,4.0
6789,6675,2258,2026-04-22,13,Cartago,Chocolate caliente,bebida_caliente,1561,1,sinpe_movil,soleado,0,,4.0
6790,1596,561,2026-04-22,14,Escazu,Limonada,bebida_fria,1400,1,sinpe_movil,soleado,0,,
6791,5682,1945,2026-04-22,14,Escazu,Chocolate caliente,bebida_caliente,1849,1,efectivo,soleado,0,,4.0
6792,6301,2147,2026-04-22,14,Escazu,Frappe,bebida_fria,2220,1,tarjeta,soleado,0,,
6793,1538,544,2026-04-22,14,Heredia,Frappe,bebida_fria,1783,1,sinpe_movil,nublado,1,descuento_10,
6794,7541,2538,2026-04-22,14,San Pedro,Cafe americano,bebida_caliente,1238,2,efectivo,soleado,1,descuento_10,
6795,4062,1402,2026-04-22,15,Cartago,Limonada,bebida_fria,1208,1,sinpe_movil,soleado,0,,
6796,4062,1402,2026-04-22,15,Cartago,Brownie,postre,1740,1,sinpe_movil,soleado,0,,
6797,4062,1402,2026-04-22,15,Cartago,Sandwich,snack,2369,1,tarjeta,soleado,0,,
6798,2945,989,2026-04-22,15,Escazu,Cappuccino,bebida_caliente,1770,3,efectivo,soleado,0,,
6799,2945,989,2026-04-22,15,Escazu,Croissant,postre,1719,1,efectivo,soleado,0,,
6800,1040,390,2026-04-22,16,Cartago,Te helado,bebida_fria,1270,1,tarjeta,soleado,0,,
6801,1215,441,2026-04-22,16,Cartago,Frappe,bebida_fria,1804,1,efectivo,soleado,0,,4.0
6802,1215,441,2026-04-22,16,Cartago,Sandwich,snack,2332,2,sinpe_movil,soleado,0,,4.0
6803,1270,455,2026-04-22,16,Cartago,Latte,bebida_caliente,1667,1,efectivo,soleado,0,,
6804,5160,1762,2026-04-22,16,Cartago,Te helado,bebida_fria,1375,1,sinpe_movil,soleado,0,,
6805,5160,1762,2026-04-22,16,Cartago,Croissant,postre,1430,2,tarjeta,soleado,0,,
6806,6575,2227,2026-04-22,16,Cartago,Limonada,bebida_fria,1244,3,tarjeta,soleado,0,,5.0
6807,6575,2227,2026-04-22,16,Cartago,Croissant,postre,1416,1,tarjeta,soleado,0,,5.0
6808,2324,791,2026-04-22,16,Escazu,Frappe,bebida_fria,2211,1,tarjeta,soleado,0,,
6809,2324,791,2026-04-22,16,Escazu,Sandwich,snack,2633,1,efectivo,soleado,0,,
6810,223,81,2026-04-22,17,Cartago,Te helado,bebida_fria,1401,1,tarjeta,soleado,0,,
6811,6991,2371,2026-04-22,17,Cartago,Cappuccino,bebida_caliente,1545,1,tarjeta,soleado,0,,
6812,1814,637,2026-04-22,17,Escazu,Limonada,bebida_fria,1427,1,tarjeta,soleado,0,,
6813,1814,637,2026-04-22,17,Escazu,Cheesecake,postre,2450,1,tarjeta,soleado,0,,
6814,3333,1149,2026-04-22,17,San Pedro,Limonada,bebida_fria,1319,1,sinpe_movil,soleado,1,descuento_10,
6815,6984,2369,2026-04-22,17,San Pedro,Te helado,bebida_fria,1417,2,efectivo,soleado,1,descuento_10,
6816,6198,2110,2026-04-22,18,Cartago,Te helado,bebida_fria,1324,1,tarjeta,soleado,0,,
6817,1727,607,2026-04-22,18,Escazu,Latte,bebida_caliente,1883,1,sinpe_movil,soleado,0,,4.0
6818,1727,607,2026-04-22,18,Escazu,Te helado,bebida_fria,1534,1,tarjeta,soleado,0,,4.0
6819,2157,738,2026-04-22,18,Escazu,Chocolate caliente,bebida_caliente,1771,3,efectivo,soleado,0,,
